Block 0: res=ff, exp=ff
Block 9646: res=a9, exp=a9
Block 9647: res=a0, exp=a0
Block 9648: res=aa, exp=aa
Block 9649: res=a2, exp=a2
Block 9650: res=a2, exp=a2
Block 9651: res=97, exp=97
Block 9652: res=9e, exp=9e
Block 9653: res=9e, exp=9e
Block 9654: res=73, exp=73
Block 9655: res=9f, exp=9f
Block 9656: res=82, exp=82
Block 9657: res=7c, exp=7c
Block 9658: res=93, exp=93
Block 9659: res=9e, exp=9e
Block 9660: res=9a, exp=9a
Block 9661: res=a1, exp=a1
Block 9662: res=a5, exp=a5
Block 9663: res=8e, exp=8e
Block 9664: res=9f, exp=9f
Block 9665: res=99, exp=99
Block 9666: res=98, exp=98
Block 9667: res=a1, exp=a1
Block 9668: res=a7, exp=a7
Block 9669: res=a7, exp=a7
Block 9670: res=ac, exp=ac
Block 9671: res=82, exp=82
Block 9672: res=96, exp=96
Block 9673: res=92, exp=92
Block 9674: res=95, exp=95
Block 9675: res=8f, exp=8f
Block 9676: res=a2, exp=a2
Block 9677: res=8d, exp=8d
Block 9678: res=9e, exp=9e
Block 9679: res=9b, exp=9b
Block 9680: res=96, exp=96
Block 9681: res=a4, exp=a4
Block 9682: res=a9, exp=a9
Block 9683: res=bb, exp=bb
Block 9684: res=ad, exp=ad
Block 9685: res=ac, exp=ac
Block 9686: res=b2, exp=b2
Block 9687: res=8d, exp=8d
Block 9688: res=b0, exp=b0
Block 9689: res=a7, exp=a7
Block 9690: res=c4, exp=c4
Block 9691: res=cc, exp=cc
Block 9692: res=bc, exp=bc
Block 9693: res=67, exp=67
Block 9694: res=32, exp=32
Block 9695: res=3a, exp=3a
Block 9696: res=40, exp=40
Block 9697: res=5f, exp=5f
Block 9698: res=8e, exp=8e
Block 9699: res=21, exp=21
Block 9700: res=22, exp=22
Block 9701: res=26, exp=26
Block 9702: res=47, exp=47
Block 9703: res=68, exp=68
Block 9704: res=ac, exp=ac
Block 9705: res=34, exp=34
Block 9706: res=42, exp=42
Block 9707: res=3b, exp=3b
Block 9708: res=42, exp=42
Block 9709: res=2e, exp=2e
Block 9710: res=28, exp=28
Block 9711: res=40, exp=40
Block 9712: res=71, exp=71
Block 9713: res=5f, exp=5f
Block 9714: res=75, exp=75
Block 9715: res=b7, exp=b7
Block 9716: res=44, exp=44
Block 9717: res=49, exp=49
Block 9718: res=4e, exp=4e
Block 9719: res=55, exp=55
Block 9720: res=45, exp=45
Block 9721: res=6e, exp=6e
Block 9722: res=5d, exp=5d
Block 9723: res=41, exp=41
Block 9724: res=2f, exp=2f
Block 9725: res=00, exp=00
Block 9726: res=8c, exp=8c
Block 9727: res=ff, exp=ff
Block 9728: res=ff, exp=ff
Block 9729: res=ac, exp=ac
Block 9730: res=b2, exp=b2
Block 9731: res=a1, exp=a1
Block 9732: res=9c, exp=9c
Block 9733: res=98, exp=98
Block 9734: res=7e, exp=7e
Block 9735: res=75, exp=75
Block 9736: res=ff, exp=ff
Block 9737: res=9b, exp=9b
Block 9738: res=6c, exp=6c
Block 9739: res=bd, exp=bd
Block 9740: res=64, exp=64
Block 9741: res=8e, exp=8e
Block 9742: res=92, exp=92
Block 9743: res=a5, exp=a5
Block 9744: res=a0, exp=a0
Block 9745: res=ba, exp=ba
Block 9746: res=b0, exp=b0
Block 9747: res=bd, exp=bd
Block 9748: res=a7, exp=a7
Block 9749: res=b2, exp=b2
Block 9750: res=a5, exp=a5
Block 9751: res=b6, exp=b6
Block 9752: res=b3, exp=b3
Block 9753: res=9d, exp=9d
Block 9754: res=aa, exp=aa
Block 9755: res=a8, exp=a8
Block 9756: res=a4, exp=a4
Block 9757: res=8d, exp=8d
Block 9758: res=8c, exp=8c
Block 9759: res=67, exp=67
Block 9760: res=5f, exp=5f
Block 9761: res=54, exp=54
Block 9762: res=61, exp=61
Block 9763: res=5a, exp=5a
Block 9764: res=5e, exp=5e
Block 9765: res=50, exp=50
Block 9766: res=93, exp=93
Block 9767: res=7a, exp=7a
Block 9768: res=95, exp=95
Block 9769: res=6b, exp=6b
Block 9770: res=6e, exp=6e
Block 9771: res=84, exp=84
Block 9772: res=7a, exp=7a
Block 9773: res=75, exp=75
Block 9774: res=70, exp=70
Block 9775: res=7b, exp=7b
Block 9776: res=6b, exp=6b
Block 9777: res=74, exp=74
Block 9778: res=6d, exp=6d
Block 9779: res=7c, exp=7c
Block 9780: res=9d, exp=9d
Block 9781: res=8a, exp=8a
Block 9782: res=76, exp=76
Block 9783: res=92, exp=92
Block 9784: res=81, exp=81
Block 9785: res=7c, exp=7c
Block 9786: res=93, exp=93
Block 9787: res=92, exp=92
Block 9788: res=a7, exp=a7
Block 9789: res=78, exp=78
Block 9790: res=80, exp=80
Block 9791: res=9c, exp=9c
Block 9792: res=81, exp=81
Block 9793: res=78, exp=78
Block 9794: res=b4, exp=b4
Block 9795: res=84, exp=84
Block 9796: res=a4, exp=a4
Block 9797: res=93, exp=93
Block 9798: res=74, exp=74
Block 9799: res=9c, exp=9c
Block 9800: res=a4, exp=a4
Block 9801: res=91, exp=91
Block 9802: res=8c, exp=8c
Block 9803: res=ff, exp=ff
Block 9804: res=ff, exp=ff
Block 9805: res=84, exp=84
Block 9806: res=9d, exp=9d
Block 9807: res=bb, exp=bb
Block 9808: res=7d, exp=7d
Block 9809: res=89, exp=89
Block 9810: res=7f, exp=7f
Block 9811: res=94, exp=94
Block 9812: res=8a, exp=8a
Block 9813: res=91, exp=91
Block 9814: res=90, exp=90
Block 9815: res=7a, exp=7a
Block 9816: res=a1, exp=a1
Block 9817: res=6d, exp=6d
Block 9818: res=ca, exp=ca
Block 9819: res=b5, exp=b5
Block 9820: res=8d, exp=8d
Block 9821: res=a7, exp=a7
Block 9822: res=c8, exp=c8
Block 9823: res=ec, exp=ec
Block 9824: res=b3, exp=b3
Block 9825: res=c3, exp=c3
Block 9826: res=9e, exp=9e
Block 9827: res=ed, exp=ed
Block 9828: res=e0, exp=e0
Block 9829: res=c3, exp=c3
Block 9830: res=a8, exp=a8
Block 9831: res=d3, exp=d3
Block 9832: res=cd, exp=cd
Block 9833: res=e7, exp=e7
Block 9834: res=73, exp=73
Block 9835: res=c0, exp=c0
Block 9836: res=ff, exp=ff
Block 9837: res=a7, exp=a7
Block 9838: res=d3, exp=d3
Block 9839: res=d1, exp=d1
Block 9840: res=ea, exp=ea
Block 9841: res=aa, exp=aa
Block 9842: res=e8, exp=e8
Block 9843: res=ff, exp=ff
Block 9844: res=97, exp=97
Block 9845: res=e2, exp=e2
Block 9846: res=de, exp=de
Block 9847: res=d9, exp=d9
Block 9848: res=d8, exp=d8
Block 9849: res=ff, exp=ff
Block 9850: res=ff, exp=ff
Block 9851: res=c7, exp=c7
Block 9852: res=cb, exp=cb
Block 9853: res=ee, exp=ee
Block 9854: res=ff, exp=ff
Block 9855: res=b7, exp=b7
Block 9856: res=f3, exp=f3
Block 9857: res=ee, exp=ee
Block 9858: res=f9, exp=f9
Block 9859: res=de, exp=de
Block 9860: res=df, exp=df
Block 9861: res=f0, exp=f0
Block 9862: res=d7, exp=d7
Block 9863: res=d8, exp=d8
Block 9864: res=ef, exp=ef
Block 9865: res=ff, exp=ff
Block 9866: res=c9, exp=c9
Block 9867: res=d3, exp=d3
Block 9868: res=f2, exp=f2
Block 9869: res=f8, exp=f8
Block 9870: res=f4, exp=f4
Block 9871: res=fc, exp=fc
Block 9872: res=ff, exp=ff
Block 9873: res=ff, exp=ff
Block 9874: res=ff, exp=ff
Block 9875: res=ff, exp=ff
Block 9876: res=da, exp=da
Block 9877: res=57, exp=57
Block 9878: res=75, exp=75
Block 9879: res=92, exp=92
Block 9880: res=85, exp=85
Block 9881: res=7b, exp=7b
Block 9882: res=9f, exp=9f
Block 9883: res=94, exp=94
Block 9884: res=79, exp=79
Block 9885: res=74, exp=74
Block 9886: res=80, exp=80
Block 9887: res=77, exp=77
Block 9888: res=9f, exp=9f
Block 9889: res=a1, exp=a1
Block 9890: res=99, exp=99
Block 9891: res=a8, exp=a8
Block 9892: res=90, exp=90
Block 9893: res=87, exp=87
Block 9894: res=74, exp=74
Block 9895: res=a4, exp=a4
Block 9896: res=9b, exp=9b
Block 9897: res=9c, exp=9c
Block 9898: res=b0, exp=b0
Block 9899: res=b3, exp=b3
Block 9900: res=9e, exp=9e
Block 9901: res=a1, exp=a1
Block 9902: res=a8, exp=a8
Block 9903: res=9a, exp=9a
Block 9904: res=a2, exp=a2
Block 9905: res=a9, exp=a9
Block 9906: res=98, exp=98
Block 9907: res=8e, exp=8e
Block 9908: res=8d, exp=8d
Block 9909: res=93, exp=93
Block 9910: res=7c, exp=7c
Block 9911: res=90, exp=90
Block 9912: res=84, exp=84
Block 9913: res=79, exp=79
Block 9914: res=8c, exp=8c
Block 9915: res=8e, exp=8e
Block 9916: res=9c, exp=9c
Block 9917: res=a2, exp=a2
Block 9918: res=a3, exp=a3
Block 9919: res=9a, exp=9a
Block 9920: res=9c, exp=9c
Block 9921: res=a4, exp=a4
Block 9922: res=98, exp=98
Block 9923: res=a3, exp=a3
Block 9924: res=ad, exp=ad
Block 9925: res=a7, exp=a7
Block 9926: res=ad, exp=ad
Block 9927: res=87, exp=87
Block 9928: res=95, exp=95
Block 9929: res=95, exp=95
Block 9930: res=92, exp=92
Block 9931: res=9d, exp=9d
Block 9932: res=9a, exp=9a
Block 9933: res=9c, exp=9c
Block 9934: res=a1, exp=a1
Block 9935: res=93, exp=93
Block 9936: res=a0, exp=a0
Block 9937: res=9c, exp=9c
Block 9938: res=a6, exp=a6
Block 9939: res=92, exp=92
Block 9940: res=a5, exp=a5
Block 9941: res=9e, exp=9e
Block 9942: res=ab, exp=ab
Block 9943: res=9f, exp=9f
Block 9944: res=a7, exp=a7
Block 9945: res=c6, exp=c6
Block 9946: res=d3, exp=d3
Block 9947: res=d5, exp=d5
Block 9948: res=ba, exp=ba
Block 9949: res=14, exp=14
Block 9950: res=24, exp=24
Block 9951: res=2d, exp=2d
Block 9952: res=56, exp=56
Block 9953: res=5f, exp=5f
Block 9954: res=32, exp=32
Block 9955: res=49, exp=49
Block 9956: res=40, exp=40
Block 9957: res=4a, exp=4a
Block 9958: res=36, exp=36
Block 9959: res=6d, exp=6d
Block 9960: res=65, exp=65
Block 9961: res=59, exp=59
Block 9962: res=6a, exp=6a
Block 9963: res=42, exp=42
Block 9964: res=27, exp=27
Block 9965: res=35, exp=35
Block 9966: res=45, exp=45
Block 9967: res=5a, exp=5a
Block 9968: res=59, exp=59
Block 9969: res=73, exp=73
Block 9970: res=6a, exp=6a
Block 9971: res=5c, exp=5c
Block 9972: res=4c, exp=4c
Block 9973: res=3a, exp=3a
Block 9974: res=49, exp=49
Block 9975: res=4e, exp=4e
Block 9976: res=76, exp=76
Block 9977: res=4f, exp=4f
Block 9978: res=1f, exp=1f
Block 9979: res=2c, exp=2c
Block 9980: res=1f, exp=1f
Block 9981: res=8d, exp=8d
Block 9982: res=cd, exp=cd
Block 9983: res=ff, exp=ff
Block 9984: res=ff, exp=ff
Block 9985: res=a2, exp=a2
Block 9986: res=ac, exp=ac
Block 9987: res=9e, exp=9e
Block 9988: res=a9, exp=a9
Block 9989: res=89, exp=89
Block 9990: res=83, exp=83
Block 9991: res=54, exp=54
Block 9992: res=96, exp=96
Block 9993: res=96, exp=96
Block 9994: res=7b, exp=7b
Block 9995: res=6a, exp=6a
Block 9996: res=7b, exp=7b
Block 9997: res=8d, exp=8d
Block 9998: res=99, exp=99
Block 9999: res=b7, exp=b7
Block 10000: res=b1, exp=b1
Block 10001: res=c0, exp=c0
Block 10002: res=d7, exp=d7
Block 10003: res=b7, exp=b7
Block 10004: res=b9, exp=b9
Block 10005: res=bb, exp=bb
Block 10006: res=b5, exp=b5
Block 10007: res=b4, exp=b4
Block 10008: res=b3, exp=b3
Block 10009: res=a4, exp=a4
Block 10010: res=b6, exp=b6
Block 10011: res=af, exp=af
Block 10012: res=9b, exp=9b
Block 10013: res=bf, exp=bf
Block 10014: res=88, exp=88
Block 10015: res=88, exp=88
Block 10016: res=6a, exp=6a
Block 10017: res=64, exp=64
Block 10018: res=83, exp=83
Block 10019: res=53, exp=53
Block 10020: res=b9, exp=b9
Block 10021: res=6f, exp=6f
Block 10022: res=8d, exp=8d
Block 10023: res=73, exp=73
Block 10024: res=d3, exp=d3
Block 10025: res=96, exp=96
Block 10026: res=78, exp=78
Block 10027: res=7e, exp=7e
Block 10028: res=89, exp=89
Block 10029: res=85, exp=85
Block 10030: res=74, exp=74
Block 10031: res=6d, exp=6d
Block 10032: res=76, exp=76
Block 10033: res=72, exp=72
Block 10034: res=6d, exp=6d
Block 10035: res=83, exp=83
Block 10036: res=a2, exp=a2
Block 10037: res=92, exp=92
Block 10038: res=8f, exp=8f
Block 10039: res=84, exp=84
Block 10040: res=a8, exp=a8
Block 10041: res=97, exp=97
Block 10042: res=c0, exp=c0
Block 10043: res=78, exp=78
Block 10044: res=8b, exp=8b
Block 10045: res=82, exp=82
Block 10046: res=7a, exp=7a
Block 10047: res=6c, exp=6c
Block 10048: res=ac, exp=ac
Block 10049: res=69, exp=69
Block 10050: res=ab, exp=ab
Block 10051: res=91, exp=91
Block 10052: res=88, exp=88
Block 10053: res=7e, exp=7e
Block 10054: res=8e, exp=8e
Block 10055: res=99, exp=99
Block 10056: res=bb, exp=bb
Block 10057: res=7e, exp=7e
Block 10058: res=91, exp=91
Block 10059: res=ff, exp=ff
Block 10060: res=89, exp=89
Block 10061: res=bd, exp=bd
Block 10062: res=af, exp=af
Block 10063: res=85, exp=85
Block 10064: res=88, exp=88
Block 10065: res=a7, exp=a7
Block 10066: res=8b, exp=8b
Block 10067: res=c7, exp=c7
Block 10068: res=7c, exp=7c
Block 10069: res=92, exp=92
Block 10070: res=78, exp=78
Block 10071: res=8a, exp=8a
Block 10072: res=9b, exp=9b
Block 10073: res=e8, exp=e8
Block 10074: res=7e, exp=7e
Block 10075: res=df, exp=df
Block 10076: res=87, exp=87
Block 10077: res=b7, exp=b7
Block 10078: res=f9, exp=f9
Block 10079: res=a7, exp=a7
Block 10080: res=d3, exp=d3
Block 10081: res=d0, exp=d0
Block 10082: res=97, exp=97
Block 10083: res=ca, exp=ca
Block 10084: res=b3, exp=b3
Block 10085: res=d9, exp=d9
Block 10086: res=e0, exp=e0
Block 10087: res=c3, exp=c3
Block 10088: res=ec, exp=ec
Block 10089: res=a9, exp=a9
Block 10090: res=de, exp=de
Block 10091: res=be, exp=be
Block 10092: res=d0, exp=d0
Block 10093: res=ff, exp=ff
Block 10094: res=e4, exp=e4
Block 10095: res=cb, exp=cb
Block 10096: res=cb, exp=cb
Block 10097: res=ff, exp=ff
Block 10098: res=ff, exp=ff
Block 10099: res=b9, exp=b9
Block 10100: res=ff, exp=ff
Block 10101: res=ff, exp=ff
Block 10102: res=d4, exp=d4
Block 10103: res=f7, exp=f7
Block 10104: res=ff, exp=ff
Block 10105: res=f4, exp=f4
Block 10106: res=d6, exp=d6
Block 10107: res=f4, exp=f4
Block 10108: res=ff, exp=ff
Block 10109: res=b3, exp=b3
Block 10110: res=f0, exp=f0
Block 10111: res=ff, exp=ff
Block 10112: res=ff, exp=ff
Block 10113: res=e0, exp=e0
Block 10114: res=ff, exp=ff
Block 10115: res=e8, exp=e8
Block 10116: res=ee, exp=ee
Block 10117: res=ff, exp=ff
Block 10118: res=f6, exp=f6
Block 10119: res=ed, exp=ed
Block 10120: res=9c, exp=9c
Block 10121: res=dc, exp=dc
Block 10122: res=f1, exp=f1
Block 10123: res=ff, exp=ff
Block 10124: res=f1, exp=f1
Block 10125: res=f6, exp=f6
Block 10126: res=dd, exp=dd
Block 10127: res=ed, exp=ed
Block 10128: res=e9, exp=e9
Block 10129: res=ff, exp=ff
Block 10130: res=ff, exp=ff
Block 10131: res=ff, exp=ff
Block 10132: res=ff, exp=ff
Block 10133: res=3a, exp=3a
Block 10134: res=71, exp=71
Block 10135: res=72, exp=72
Block 10136: res=75, exp=75
Block 10137: res=7b, exp=7b
Block 10138: res=9c, exp=9c
Block 10139: res=78, exp=78
Block 10140: res=6d, exp=6d
Block 10141: res=64, exp=64
Block 10142: res=83, exp=83
Block 10143: res=7b, exp=7b
Block 10144: res=8f, exp=8f
Block 10145: res=8c, exp=8c
Block 10146: res=7d, exp=7d
Block 10147: res=7a, exp=7a
Block 10148: res=85, exp=85
Block 10149: res=6b, exp=6b
Block 10150: res=82, exp=82
Block 10151: res=a4, exp=a4
Block 10152: res=9e, exp=9e
Block 10153: res=ab, exp=ab
Block 10154: res=a8, exp=a8
Block 10155: res=cc, exp=cc
Block 10156: res=a3, exp=a3
Block 10157: res=9b, exp=9b
Block 10158: res=a7, exp=a7
Block 10159: res=9d, exp=9d
Block 10160: res=a0, exp=a0
Block 10161: res=b0, exp=b0
Block 10162: res=a7, exp=a7
Block 10163: res=9d, exp=9d
Block 10164: res=ad, exp=ad
Block 10165: res=9d, exp=9d
Block 10166: res=9f, exp=9f
Block 10167: res=7a, exp=7a
Block 10168: res=80, exp=80
Block 10169: res=6e, exp=6e
Block 10170: res=8c, exp=8c
Block 10171: res=89, exp=89
Block 10172: res=9c, exp=9c
Block 10173: res=9b, exp=9b
Block 10174: res=9e, exp=9e
Block 10175: res=9e, exp=9e
Block 10176: res=ac, exp=ac
Block 10177: res=9a, exp=9a
Block 10178: res=92, exp=92
Block 10179: res=ab, exp=ab
Block 10180: res=98, exp=98
Block 10181: res=b4, exp=b4
Block 10182: res=a1, exp=a1
Block 10183: res=a1, exp=a1
Block 10184: res=8c, exp=8c
Block 10185: res=a1, exp=a1
Block 10186: res=94, exp=94
Block 10187: res=b2, exp=b2
Block 10188: res=8d, exp=8d
Block 10189: res=95, exp=95
Block 10190: res=9e, exp=9e
Block 10191: res=96, exp=96
Block 10192: res=ab, exp=ab
Block 10193: res=9b, exp=9b
Block 10194: res=b6, exp=b6
Block 10195: res=a7, exp=a7
Block 10196: res=b0, exp=b0
Block 10197: res=b8, exp=b8
Block 10198: res=b4, exp=b4
Block 10199: res=a5, exp=a5
Block 10200: res=c5, exp=c5
Block 10201: res=d3, exp=d3
Block 10202: res=cf, exp=cf
Block 10203: res=d1, exp=d1
Block 10204: res=35, exp=35
Block 10205: res=2f, exp=2f
Block 10206: res=48, exp=48
Block 10207: res=3f, exp=3f
Block 10208: res=80, exp=80
Block 10209: res=40, exp=40
Block 10210: res=97, exp=97
Block 10211: res=29, exp=29
Block 10212: res=41, exp=41
Block 10213: res=4b, exp=4b
Block 10214: res=57, exp=57
Block 10215: res=38, exp=38
Block 10216: res=44, exp=44
Block 10217: res=36, exp=36
Block 10218: res=28, exp=28
Block 10219: res=49, exp=49
Block 10220: res=26, exp=26
Block 10221: res=3b, exp=3b
Block 10222: res=51, exp=51
Block 10223: res=72, exp=72
Block 10224: res=4e, exp=4e
Block 10225: res=73, exp=73
Block 10226: res=4a, exp=4a
Block 10227: res=45, exp=45
Block 10228: res=59, exp=59
Block 10229: res=3d, exp=3d
Block 10230: res=58, exp=58
Block 10231: res=5c, exp=5c
Block 10232: res=99, exp=99
Block 10233: res=42, exp=42
Block 10234: res=15, exp=15
Block 10235: res=41, exp=41
Block 10236: res=47, exp=47
Block 10237: res=af, exp=af
Block 10238: res=d8, exp=d8
Block 10239: res=ff, exp=ff
Block 10240: res=ff, exp=ff
Block 10241: res=ac, exp=ac
Block 10242: res=a7, exp=a7
Block 10243: res=9f, exp=9f
Block 10244: res=a1, exp=a1
Block 10245: res=8b, exp=8b
Block 10246: res=a4, exp=a4
Block 10247: res=59, exp=59
Block 10248: res=5d, exp=5d
Block 10249: res=66, exp=66
Block 10250: res=7e, exp=7e
Block 10251: res=7b, exp=7b
Block 10252: res=9f, exp=9f
Block 10253: res=9c, exp=9c
Block 10254: res=ac, exp=ac
Block 10255: res=b7, exp=b7
Block 10256: res=a3, exp=a3
Block 10257: res=b0, exp=b0
Block 10258: res=a8, exp=a8
Block 10259: res=a7, exp=a7
Block 10260: res=ae, exp=ae
Block 10261: res=ab, exp=ab
Block 10262: res=b7, exp=b7
Block 10263: res=b9, exp=b9
Block 10264: res=b1, exp=b1
Block 10265: res=af, exp=af
Block 10266: res=a3, exp=a3
Block 10267: res=a1, exp=a1
Block 10268: res=a0, exp=a0
Block 10269: res=bf, exp=bf
Block 10270: res=a7, exp=a7
Block 10271: res=95, exp=95
Block 10272: res=77, exp=77
Block 10273: res=64, exp=64
Block 10274: res=42, exp=42
Block 10275: res=5c, exp=5c
Block 10276: res=7c, exp=7c
Block 10277: res=74, exp=74
Block 10278: res=5f, exp=5f
Block 10279: res=76, exp=76
Block 10280: res=5f, exp=5f
Block 10281: res=7e, exp=7e
Block 10282: res=9f, exp=9f
Block 10283: res=76, exp=76
Block 10284: res=7d, exp=7d
Block 10285: res=93, exp=93
Block 10286: res=79, exp=79
Block 10287: res=99, exp=99
Block 10288: res=80, exp=80
Block 10289: res=85, exp=85
Block 10290: res=66, exp=66
Block 10291: res=73, exp=73
Block 10292: res=7e, exp=7e
Block 10293: res=89, exp=89
Block 10294: res=84, exp=84
Block 10295: res=79, exp=79
Block 10296: res=87, exp=87
Block 10297: res=78, exp=78
Block 10298: res=88, exp=88
Block 10299: res=a0, exp=a0
Block 10300: res=9c, exp=9c
Block 10301: res=a8, exp=a8
Block 10302: res=b2, exp=b2
Block 10303: res=ad, exp=ad
Block 10304: res=b7, exp=b7
Block 10305: res=aa, exp=aa
Block 10306: res=a8, exp=a8
Block 10307: res=9f, exp=9f
Block 10308: res=ad, exp=ad
Block 10309: res=9d, exp=9d
Block 10310: res=7b, exp=7b
Block 10311: res=8e, exp=8e
Block 10312: res=b4, exp=b4
Block 10313: res=81, exp=81
Block 10314: res=d2, exp=d2
Block 10315: res=91, exp=91
Block 10316: res=9f, exp=9f
Block 10317: res=8f, exp=8f
Block 10318: res=6d, exp=6d
Block 10319: res=a0, exp=a0
Block 10320: res=8d, exp=8d
Block 10321: res=76, exp=76
Block 10322: res=79, exp=79
Block 10323: res=88, exp=88
Block 10324: res=b6, exp=b6
Block 10325: res=69, exp=69
Block 10326: res=9c, exp=9c
Block 10327: res=c5, exp=c5
Block 10328: res=b1, exp=b1
Block 10329: res=b7, exp=b7
Block 10330: res=86, exp=86
Block 10331: res=8b, exp=8b
Block 10332: res=a1, exp=a1
Block 10333: res=c8, exp=c8
Block 10334: res=bc, exp=bc
Block 10335: res=9f, exp=9f
Block 10336: res=a7, exp=a7
Block 10337: res=9c, exp=9c
Block 10338: res=cb, exp=cb
Block 10339: res=d5, exp=d5
Block 10340: res=d0, exp=d0
Block 10341: res=e1, exp=e1
Block 10342: res=fa, exp=fa
Block 10343: res=ff, exp=ff
Block 10344: res=b6, exp=b6
Block 10345: res=a1, exp=a1
Block 10346: res=c8, exp=c8
Block 10347: res=f6, exp=f6
Block 10348: res=9b, exp=9b
Block 10349: res=cb, exp=cb
Block 10350: res=ff, exp=ff
Block 10351: res=ef, exp=ef
Block 10352: res=ff, exp=ff
Block 10353: res=97, exp=97
Block 10354: res=ef, exp=ef
Block 10355: res=ff, exp=ff
Block 10356: res=a5, exp=a5
Block 10357: res=fb, exp=fb
Block 10358: res=ff, exp=ff
Block 10359: res=ef, exp=ef
Block 10360: res=e3, exp=e3
Block 10361: res=ff, exp=ff
Block 10362: res=e8, exp=e8
Block 10363: res=ab, exp=ab
Block 10364: res=f6, exp=f6
Block 10365: res=ff, exp=ff
Block 10366: res=ea, exp=ea
Block 10367: res=d1, exp=d1
Block 10368: res=f7, exp=f7
Block 10369: res=ff, exp=ff
Block 10370: res=d0, exp=d0
Block 10371: res=fb, exp=fb
Block 10372: res=fd, exp=fd
Block 10373: res=b1, exp=b1
Block 10374: res=ba, exp=ba
Block 10375: res=ff, exp=ff
Block 10376: res=ff, exp=ff
Block 10377: res=ff, exp=ff
Block 10378: res=dd, exp=dd
Block 10379: res=dd, exp=dd
Block 10380: res=ed, exp=ed
Block 10381: res=df, exp=df
Block 10382: res=d8, exp=d8
Block 10383: res=de, exp=de
Block 10384: res=f0, exp=f0
Block 10385: res=f0, exp=f0
Block 10386: res=ed, exp=ed
Block 10387: res=ff, exp=ff
Block 10388: res=ff, exp=ff
Block 10389: res=ef, exp=ef
Block 10390: res=42, exp=42
Block 10391: res=77, exp=77
Block 10392: res=7f, exp=7f
Block 10393: res=9d, exp=9d
Block 10394: res=82, exp=82
Block 10395: res=70, exp=70
Block 10396: res=85, exp=85
Block 10397: res=7f, exp=7f
Block 10398: res=75, exp=75
Block 10399: res=78, exp=78
Block 10400: res=7a, exp=7a
Block 10401: res=93, exp=93
Block 10402: res=7c, exp=7c
Block 10403: res=87, exp=87
Block 10404: res=7c, exp=7c
Block 10405: res=9b, exp=9b
Block 10406: res=83, exp=83
Block 10407: res=a0, exp=a0
Block 10408: res=90, exp=90
Block 10409: res=a5, exp=a5
Block 10410: res=9a, exp=9a
Block 10411: res=b5, exp=b5
Block 10412: res=a5, exp=a5
Block 10413: res=9b, exp=9b
Block 10414: res=b1, exp=b1
Block 10415: res=af, exp=af
Block 10416: res=aa, exp=aa
Block 10417: res=ac, exp=ac
Block 10418: res=a6, exp=a6
Block 10419: res=94, exp=94
Block 10420: res=ba, exp=ba
Block 10421: res=a3, exp=a3
Block 10422: res=95, exp=95
Block 10423: res=6a, exp=6a
Block 10424: res=70, exp=70
Block 10425: res=6c, exp=6c
Block 10426: res=b7, exp=b7
Block 10427: res=c3, exp=c3
Block 10428: res=a9, exp=a9
Block 10429: res=af, exp=af
Block 10430: res=a2, exp=a2
Block 10431: res=de, exp=de
Block 10432: res=a1, exp=a1
Block 10433: res=a5, exp=a5
Block 10434: res=90, exp=90
Block 10435: res=89, exp=89
Block 10436: res=a1, exp=a1
Block 10437: res=aa, exp=aa
Block 10438: res=aa, exp=aa
